15	28+246	0	109408	1	20299at50557_123851_0:0048e3|STRG.475.1|+|115|4.132e-27|1|28|273|28[28]:273[273]:246[246]
21	41+1389	0	153844	1	63395at50557_219809_0:002247|STRG.600.2|+|929|3.782e-272|1|41|1429|41[41]:1429[1429]:1389[1389]
22	152+1122	0	90564	1	88991at50557_520822_0:00108b|STRG.605.5|+|666|5.605e-193|1|152|1273|152[152]:1273[1273]:1122[1122]
24	272+372	0	98368	1	146969at50557_456900_0:002d86|STRG.630.1|+|251|4.743e-68|1|272|643|272[272]:643[643]:372[372]
25	716+531	0	101308	1	89317at50557_64459_0:002c1c|STRG.646.1|+|49|3.049e-07|1|716|1246|716[716]:1246[1246]:531[531]
27	181+645	0	156155	1	117213at50557_103372_0:0001d1|STRG.680.4|+|440|6.045e-125|1|181|825|181[181]:825[825]:645[645]
29	800+2637	0	71913	1	20515at50557_40932_0:002ccc|STRG.712.2|+|464|3.603e-132|1|800|3436|800[800]:3436[3436]:2637[2637]
31	381+633	0	112401	1	97917at50557_13037_0:001ac7|STRG.742.1|+|76|2.271e-15|1|381|1013|381[381]:1013[1013]:633[633]
35	1995+354	0	122350	1	78812at50557_88501_0:001459|STRG.832.2|+|45|4.878e-06|1|1995|2348|1995[1995]:2348[2348]:354[354]
38	11258+648	0	15617	1	90358at50557_454923_0:000b60|STRG.886.4|+|44|9.756e-06|1|11258|11905|11258[11258]:11905[11905]:648[648]
51	295+888	0	141785	1	2648at50557_123851_0:000d02|STRG.1121.2|+|113|1.653e-26|1|295|1182|295[295]:1182[1182]:888[888]
52	1545+915	0	19894	1	63962at50557_13249_0:000dee|STRG.1129.4|+|166|1.835e-42|1|1545|2459|1545[1545]:2459[2459]:915[915]
58	428+354	0	75781	1	117213at50557_123851_0:000030|STRG.1234.4|+|71|7.269e-14|1|428|781|428[428]:781[781]:354[354]
67	800+537	0	159998	1	83433at50557_35570_0:00301f|STRG.1391.1|+|61|7.443e-11|1|800|1336|800[800]:1336[1336]:537[537]
77	510+429	0	32953	1	117917at50557_197043_0:0036b7|STRG.1581.2|+|45|4.878e-06|1|510|938|510[510]:938[938]:429[429]
80	138+3783	0	119943	1	15684at50557_103372_0:000f0c|STRG.1652.1|+|2331|0|1|138|3920|138[138]:3920[3920]:3783[3783]
83	675+768	0	9846	1	80377at50557_30019_0:0008bb|STRG.1702.1|+|120|1.291e-28|1|675|1442|675[675]:1442[1442]:768[768]
84	2+831	0	48345	1	102440at50557_456900_0:0011e3|STRG.1720.3|+|541|2.384e-155|1|2|832|2[2]:832[832]:831[831]
87	107+1083	0	100560	1	70651at50557_34720_0:0018e9|STRG.1772.2|+|707|2.549e-205|1|107|1189|107[107]:1189[1189]:1083[1083]
88	114+1650	0	30878	1	70367at50557_103372_0:000c9b|STRG.1793.1|+|1110|0|1|114|1763|114[114]:1763[1763]:1650[1650]
98	168+837	0	167142	1	123110at50557_103372_0:000484|STRG.1994.1|+|517|4e-148|1|168|1004|168[168]:1004[1004]:837[837]
102	3789+798	0	83036	1	30983at50557_7394_0:001634|STRG.2069.1|+|52|3.811e-08|1|3789|4586|3789[3789]:4586[4586]:798[798]
104	428+501	0	104247	1	25910at50557_113334_0:002cfc|STRG.2103.5|+|85|4.436e-18|1|428|928|428[428]:928[928]:501[501]
105	17+4458	0	133426	1	888at50557_29053_0:002a53|STRG.2124.1|+|261|4.632e-71|1|17|4474|17[17]:4474[4474]:4458[4458]
109	94+1881	0	64936	1	113923at50557_7394_0:002d0f|STRG.2195.1|+|247|7.589e-67|1|94|1974|94[94]:1974[1974]:1881[1881]
110	3363+624	0	37728	1	104832at50557_315563_0:002a5b|STRG.2219.1|+|44|9.756e-06|1|3363|3986|3363[3363]:3986[3986]:624[624]
113	160+2709	0	157637	1	20375at50557_520822_0:001b2c|STRG.2286.2|+|1581|0|1|160|2868|160[160]:2868[2868]:2709[2709]
114	1053+1854	0	47171	1	75671at50557_520822_0:001b19|STRG.2310.1|+|1218|0|1|1053|2906|1053[1053]:2906[2906]:1854[1854]
116	1117+1824	0	147539	1	37233at50557_520822_0:0009f2|STRG.2345.1|+|1216|0|1|1117|2940|1117[1117]:2940[2940]:1824[1824]
117	448+1125	0	43979	1	125117at50557_54969_0:0029cc|STRG.2366.3|+|279|1.767e-76|1|448|1572|448[448]:1572[1572]:1125[1125]
118	757+429	0	26907	1	102433at50557_74873_0:0017fe|STRG.2380.4|+|43|1.951e-05|1|757|1185|757[757]:1185[1185]:429[429]
125	881+390	0	55282	1	13892at50557_38123_0:00321f|STRG.2495.8|+|126|2.017e-30|1|881|1270|881[881]:1270[1270]:390[390]
127	804+228	0	103150	1	129956at50557_13686_0:0011f5|STRG.2538.3|+|70|1.454e-13|1|804|1031|804[804]:1031[1031]:228[228]
131	4116+300	0	152577	1	2843at50557_52612_0:002c99|STRG.2628.2|+|78|5.679e-16|1|4116|4415|4116[4116]:4415[4415]:300[300]
134	215+507	0	130248	1	137510at50557_103372_0:002643|STRG.2676.1|+|352|1.871e-98|1|215|721|215[215]:721[721]:507[507]
135	555+516	0	127871	1	83902at50557_535359_0:00161f|STRG.2694.2|+|79|2.839e-16|1|555|1070|555[555]:1070[1070]:516[516]
138	275+795	0	128798	1	104262at50557_7167_0:001a16|STRG.2753.1|+|126|2.017e-30|1|275|1069|275[275]:1069[1069]:795[795]
